date,title,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2018-10-23,Tessco Becomes Verizon Tier 1 Distributor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-10-23,"Verizon Sees Full-Year Consolidated Sales Growth In Low-To-Mid Single-Digit Range, Sees Capital Spending $16.6B-$17.0B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-10-23,Mid-Afternoon Market Update: Crude Oil Down Over 4%; Therapix Biosciences Shares Spike Higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-10-23,Verizon Communications shares are trading up 4.0% after the company beat Q3 EPS and sales estimates.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-10-23,"Earnings Scheduled For October 23, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-10-23,"Verizon Communications Q3 Adj. EPS $1.22 Beats $1.19 Estimate, Sales $32.6B Beat $32.52B Estimate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2018-10-23,Verizon  1 4  on Q3 beats with phone subscriber strength,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10
2018-10-23,Verizon Rises 3 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2018-10-22,Chart Of The Day  Trading Any Surprises When Verizon Reports On Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-10-22,"Benzinga's Week Ahead: Can Tech Earnings Restore The Rally? Amazon, Google To Report",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2018-10-22,Upcoming Earnings: Telecom Giants Verizon And AT&T Report This Week,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-10-19,"Jim Cramer Shares His Thoughts On Amarin, AT&T, McDonald's And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-10-18,One Year Later: The Rise And Fall Of Helios And Matheson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-10-16,Waive wireless bills for some Hurricane Michael victims  U S  FCC chief,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,12
2018-10-16,Verizon redeeming  213M in 2019 debt,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-10-11,JPMorgan's Q3 Wireless Cheat Sheet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-10-11,"Stocks Which Set New 52-Week High Yesterday, October 10th",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-10-11,Huawei Technologies And Samsung Electronics Say Demand For Smartphones Look Sluggish Going Into Christmas Season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-10-10,"Stocks That Made New 52-Week Highs So Far Today Include: NextEra Energy, WEC Energy, Verizon, CMS Energy, Ameren, FirstEnergy, McCormick, AES, Merck, Public Service Enterprise, Express Scripts, and Public Service Enterprise",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
2018-10-09,Verizon Announces Strategic Agreement With Mutualink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-10-09,Super Micro shares fall after Bloomberg report on manipulated server,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-10-08,Verizon And Axon Partner On Body Cam LTE Connectivity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-10-08,"Stocks That Will Trade Ex Dividend For Tues., Oct. 9, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-10-08,"Stocks Which Set New 52-Week High Friday, October 5th",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-10-04,How Growth And Value ETFs Look After The Debut Of Communication Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-10-02,America to buzz as phones get  presidential alert  test Wednesday,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,10
2018-10-01,Verizon Announces 5G in 4 Cities is Available for Customers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-09-26,"'FCC, Seeking More 5G Deployment, Limits Fees' -Bloomberg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-09-25,Verizon offers separation plans to thousands of management employees,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,9
2018-09-25,"Verizon Seeking To Cut Its Workforce, Launch An Early Retirement Program",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-09-24,"Oppenheimer Downgrades Comcast After $40B Sky Bid, Projects Increasing Competitive Pressure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-09-21,"From Facebook To Netflix: The S&P's Big Sector Shakeup, Explained",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-09-13,"Stocks Which Set New 52-Week High Yesterday, September 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-09-13,"Telecom Stock Roundup: Verizon 5G Ready To Launch, T-Mobile-Ericsson Deal And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2018-09-12,UPDATE: Verizon Says Oath Founder Tim Armstrong Will leave Co. At End of 2018,0.0,0.0,0.02222222222222222,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,15
2018-09-12,The Communication Services Sector Is Almost Here,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-09-12,Verizon Names K. Guru Gowrappan Oath CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-09-12,Investors Try To Read The Trade Tea Leaves In The Latest IMX Report,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-09-12,"Stocks That Made New 52-Week Highs So Far Today Include: AMD, Salesforce, Jacobs Engineering, Church & Dwight, Simon Property Group, Verizon, Lowe's, Hormel, Adobe, Kohl's, Total System Services, Union Pacific, Home Depot, American Express, & Pfizer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
2018-09-11,Investor Movement Index August Summary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-09-07,EXCLUSIVE: Mark Cuban Short 2 Biotech Stocks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-09-07,Benzinga Pro's 5 Stocks To Watch Today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-09-07,UPDATE: Verizon's Tim Armstrong Could Leave Co. As Soon As Next Month,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2018-09-07,Verizon's Tim Armstrong In Talks To Leave Co.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-09-06,'Verizon CFO to speak at Bank of America Merrill Lynch conference Sept. 7 (webcast at 11 a.m. ET) vz.to/2Cpx68Y via @verizon $VZ'-Verizon Corp. PR Bob Varettoni Tweets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
2018-09-06,"Telecom Stock Roundup: Ericsson-Liberty Global Deal, AT&T's 5G Deployment And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-09-06,Verizon Increases Qtr. Dividend From $0.59 To $0.6025/Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-09-05,Mid-Morning Market Update: Markets Open Lower; HD Supply Earnings Top Expectations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-09-04,"Benzinga's Top Upgrades, Downgrades For September 4, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-09-04,Moffett Nathanson Downgrades Verizon Communications to Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-09-04,"Barclays Downgrades Verizon Communications to Equal-Weight, Lowers Price Target to $50",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-08-30,Vodafone  TPG to merge Australian operations,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,6
2018-08-28,"ShotSpotter, Verizon Expand Partnership With Reseller Agreement For Gunshot Detection Sevices; Verizon To Offer ShotSpotter Flex Within Smart Communities Suite Of Solutions",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2018-08-25,"Benzinga's Bulls & Bears Of The Week: Alibaba, Apple, Nike, Tesla, Verizon And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2018-08-23,Ericsson  Samsung gain share in network gear as ZTE slumps,0.0,0.0,0.0,0.03333333333333333,0.0,0.01111111111111111,0.03333333333333333,0.02222222222222222,0.0,0.0,0.0,10
2018-08-22,Verizon: The Dow Powerhouse Few Are Discussing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-08-19,"Barron's Picks And Pans: AT&T, Starbucks, State Street, Verizon And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-08-17,Verizon and Nokia Report First Successful Transmission of a 5G Signal To A Moving Receiver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-08-15,Hearing Citi Is Out Saying Verizon Communications 5G News Could Be Prelude To Larger OTT Video Strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2018-08-14,Tudor Investment Corp 13F Shows New ~272.4K Share Stake In Verizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-08-14,Sprint partners with LG to launch 5G smartphone in 2019,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,10
2018-08-10,Verizon union workers approve new four year contract,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,8
2018-08-10,Union ratifies deal covering 34 000 Verizon workers,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.025,0.0,0.025,0.0,8
2018-08-08,Verizon should ditch Oath subsidiary ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-08-08,Verizon Announces 6 Free Months of Apple Music To New And Current Unlimited Customers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2018-08-06,Sprint  T Mobile in early stages of regulatory review  no decisions yet   source,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-08-06,"Sprint, T-Mobile Merger Looks More Likely As DOJ Calls For Just 3 Leading 5G Carriers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-08-02,Verizon and Motorola Launch 1st 5G Upgradable Smartphone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-08-01,T Mobile adds wireless subscribers  awaits Sprint deal approval,0.011111111111111112,0.0,0.0,0.03333333333333333,0.0,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.0,0.022222222222222223,0.0,9
2018-07-31,Amdocs Subsidiary Vubiquity Wins Verizon Contract For Video ON-Demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-07-30,Stifel Downgrades Synchronoss Technologies: 'Time Is Not On Their Side',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-07-30,Nokia  T Mobile US agree  3 5 billion deal  world s first big 5G award,0.0,0.0,0.0,0.01818181818181818,0.0,0.012121212121212121,0.012121212121212121,0.012121212121212121,0.0,0.012121212121212121,0.0,15
2018-07-30,"Watch 5G-Related Stocks Following T-Mobile, Nokia Deal For $3.5B 5G Network",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-07-25,"Concerns About Trade Picture Overshadowing Earnings As GM, Boeing Report",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-07-24,"Verizon Communications Q2 EPS $1.20 Beats $1.14 Estimate, Sales $32.2B Beat $31.74B Estimate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-07-24,Verizon Reports Better Than Expected Q2 EPS  Shares Rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-07-24,Benzinga Pro's 5 Stocks To Watch Today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-07-24,Earnings Season Optimism Seems To Help Lift Market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-07-24,"Earnings Scheduled For July 24, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-07-24,"12 Stocks To Watch For July 24, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-07-24,"Verizon Sees FY18 Rev. Growth At Low-To-Mid Single Digits On GAAP Basis, Sees Low-Single-Digit Percentage Growth In Adj. EPS In 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2018-07-23,"The Week Ahead: FANG Earnings Continue, Fox Vote On Disney Deal, More IPOs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-07-23,Upcoming Earnings: Alphabet's $5 Billion Fine to Weigh on Results,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-07-23,Earnings Preview For Verizon Communications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-07-23,Telecom Earnings Preview: Verizon and AT&T to Report Q2 Results on Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-07-22,"Benzinga's Bulls & Bears Of The Week: AbbVie, Netflix, Philip Morris, Wells Fargo And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2018-07-20,AT T reveals three more cities for 5G launch by end of year,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,13
2018-07-20,"Trade Tension Back In Town, Weighing On Sentiment Despite Strong Tech Results",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-07-19,"Upcoming Earnings: GE Reports Friday Morning, Turnaround And Restructuring Rolls On",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-07-16,'Convergence' Is Key: Credit Suisse Weighs In On The Telecom And Media Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-07-11,"Credit Suisse Initiates Coverage On Verizon Communications with Outperform Rating, Announces $58 Price Target",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-07-11,"Benzinga's Top Upgrades, Downgrades For July 11, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-07-10,Zayo Shares Tick Very Modestly Higher (~$0.04) On Heavier Volume As Traders Circulate Questionable Chatter Co. Is In Play With Verizon As A Possible Suitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2018-07-10,Re Valuation Of Softbank And Its Son,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-06-30,"Barron's Picks And Pans: Apple, Mastercard, Sirius XM, Verizon And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-06-28,Verizon to shut down award winning go90 mobile video app  company,0.0,0.0,0.0,0.013986013986013986,0.006993006993006993,0.013986013986013986,0.02097902097902098,0.013986013986013986,0.006993006993006993,0.013986013986013986,0.0,11
2018-06-28,Mid-Afternoon Market Update: Dow Rises Over 100 Points; Progress Software Shares Spike Higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-06-27,Sprint  T Mobile defend proposed tie up before U S  Senate panel,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-21,Mid-Morning Market Update: Markets Open Lower; Kroger Earnings Beat Expectations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-21,Goldman Sachs Updates Its Telecom Outlook: 'The Pipes Are Not Broken',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-06-21,AT&T Reportedly In Talks To Acquire AppNexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-06-21,Experts: Viacom-Netflix Deal Could Spark New Media Trend Toward OTT Content Partnerships,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-06-21,"Goldman Sachs Upgrades Verizon Communications to Buy, Raises Price Target to $56",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2018-06-21,"Benzinga's Top Upgrades, Downgrades For June 21, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-06-20,State Street Launches ETF Ahead Of Communication Services Sector Debut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-06-19,Verizon Says It Will Not Share Its Customers' Phone Location Data With Third Parties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-06-19,Deutsche Bank Upgrades Verizon Communications to Buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-06-19,AT T also pledges to cut off sales of user location data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-19,"The Market In 5 Minutes: Trade Tensions Intensify, ZTE Rebuked, Housing Starts And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2018-06-19,"Benzinga's Top Upgrades, Downgrades For June 19, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-06-19,Verizon to stop selling phone location data to third parties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-06-19,Analyst Says Verizon's Stock Should Move Higher On Improved Fundamentals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-06-19,'BREAKING: The Associated Press has learned that Verizon will end sales of phone-location data through intermediaries.',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2018-06-19,'BREAKING: The Associated Press has learned that Verizon will end sales of phone-location data through intermediaries.' - AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2018-06-13,"Wall Street Analysts Reflect On AT&T-Time Warner Ruling, Assess Implications Outside Tech, Media",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2018-06-13,UK Fines Yahoo $334K for 2014 Data Breach - Axios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-06-12,Britain fines Yahoo UK Services 250 000 pounds for 2014 hack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-06-12,PreMarket Prep Opening NYSE Imbalance Update: Twitter 131k Shares To Buy; General Electric 108k To Buy; AT&T 182k To Buy; Verizon 70k Buy; Pfizer 85k To Buy; IBM 73k Shares To Sell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2018-06-12,"Judge Approves AT&T-Time Warner Mega Deal, Rules Against DOJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-11,Net Neutrality Repeal Is Official: Will You Notice?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-06-11,Big Tech's Move Into Streaming Live Sports: Winners And Losers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-10,Verizon Restructures Top Management To Reshape 5G Future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-06-08,"Verizon Announces CEO Succession Plan; Hans Vestberg, Executive Vice President And President Of Global Networks And Chief Technology Officer, Named CEO, Effective August 1, Lowell McAdam To Serve As Executive Chairman Of Board Through End Of 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
2018-06-07,How To Trade The Pending AT&T-Time Warner Deal Court Ruling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-06-07,Competition Intensifies In The U S  Postpaid Wireless Market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-05-29,Recode Reports 'Shari Redstone's endgame for CBS and Viacom is clear in this new complaint' Report Says Verizon Had 'Flagged Interest' in Viacom As Well As CBS According To Two Sources,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
2018-05-23,U S  Senate panel to hold hearing on Sprint T Mobile merger,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-05-23,Verizon  VZ  Down 1 7  Since Earnings Report  Can It Rebound ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-21,Verizon To Hold Analyst Meeting Today 5pm ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-05-21,How The GDPR's Data Portability Rules Could Affect Client Churn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-20,Sprint Stays Relevant For Baby Boomers With Affordable Plan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-05-19,12 Dow 30 Companies With Above-Average Salaries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-05-19,"Now Under The Oath Brand, Yahoo Finance's Strategy Can Be Boiled Down To One Word: Utility",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2018-05-18,"Moving Day: The Stocks Leaving Tech, Discretionary ETFs For The New Communication Services Sector",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-05-18,FCC investigating website flaw that exposed mobile phone locations,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,9
2018-05-17,"KeyBanc On Comcast: Uncertainty, Cheap Valuation Makes This A Buying Opportunity",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-05-16,"REMINDER: U.S. Senate Voting Today On Halting FCC Repeal Of Net Neutrality, Watch Wireless, Media, And Streaming Stocks e.g. Netflix, Comcast, AT&T, Verizon, T-Mobile, et al",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
2018-05-14,Senate votes Wednesday on effort to reinstate  net neutrality  rules,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,10
2018-05-13,"Benzinga's Bulls & Bears Of The Week: Apple, Bitcoin, Macy's, Verizon And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2018-05-13,Verizon Keen To Lease Data Center For 5G Push In Sacramento ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-11,Will Net Neutrality Stage A Comeback? Winners And Losers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-05-11,JPMorgan: Verizon On 'Stable Footing' As 5G Opportunity Crystallizes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-11,"Jim Cramer Shares His Thoughts On PayPal, Roku And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-11,"The Market In 5 Minutes: AT&T And Cohen, The Yield Curve, Ford SUVs And More",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2018-05-11,JP Morgan Upgrades Verizon Communications to Overweight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-05-11,"Benzinga's Top Upgrades, Downgrades For May 11, 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-05-11,Mid-Morning Market Update: Markets Open Higher; NVIDIA Earnings Top Expectations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-05-11,Mid-Day Market Update: Trade Desk Surges on Upbeat Earnings; Stellar Biotechnologies Shares Drop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-05-10,"'Verizon stealthily launched a startup offering $40-per-month unlimited data, messaging and minutes'",0.0,0.0,0.0,0.02222222222222222,0.0,0.02222222222222222,0.0,0.0,0.0,0.02222222222222222,0.0,15
2018-05-04,The First S&P 500 Bond ETF Is Here,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-05-03,PreMarket Prep Opening NYSE Imbalance Update: Coca-Cola 155k Shares To Buy; Alibaba 87k To Buy; AT&T 46k to Buy; Pfizer 43k To Buy; General Electric 159k To Buy; Square 168k To Sell; Verizon 47k To Buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
2018-05-02,Verizon's Oath Signs Distribution Deal with Samsung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-05-01,Verizon s Oath signs distribution deal with Samsung,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.025,0.0,0.025,0.0,8
