date,title,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2020-03-24,Shares of several technology companies are trading higher amid market strength on hopes of a US economic stimulus package agreement.,0.0,0.0,0.0,0.02857142857142857,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,21
2020-03-23,"Shares of some technology companies are trading lower amid market volatility. Sunday's fiscal stimulus bill failed a procedural senate vote while the Fed on Monday announced stimulus measures. NOTE: Sector is mixed, with some names up for the session.",0.00261437908496732,0.00130718954248366,0.00392156862745098,0.00261437908496732,0.00261437908496732,0.00261437908496732,0.00261437908496732,0.00130718954248366,0.0,0.00261437908496732,0.0,45
2020-03-23,"Nomura Maintains Neutral on Cisco Systems, Lowers Price Target to $43",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-03-23,9 Technology Stocks Moving In Monday's Pre-Market Session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-03-23,3 ETFs To Short The Dow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2020-03-23,A Peek Into The Markets: US Stock Futures Down; Dow Futures Fall Over 700 Points,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2020-03-23,Cisco Pledges $225M To Fight Global Coronavirus Pandemic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-03-20,Microsoft Teams Adds 12M Customers In A Week As Coronavirus Forces Remote Work Boom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-03-20,Cramer's Stocks Picks For During And After The Coronavirus Outbreak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2020-03-19,"Morgan Stanley Maintains Equal-Weight on Cisco Systems, Lowers Price Target to $43",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-03-18,"Staples, Stay-At-Home Tech Stocks Holding Up, But Energy, Travel Washout Continues",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-03-17,"Shares of several technology, semiconductor, and software companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals.",0.0,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,35
2020-03-16,Shares of several technology stocks are trading lower amid demand and supply chain disruption concerns driven by coronavirus.,0.009569377990430622,0.004784688995215311,0.019138755980861243,0.009569377990430622,0.004784688995215311,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,19
2020-03-13,"Shares of several technology, software and semiconductor companies are trading higher as equities rebound following Thursday's crash. The sector has been negatively impacted recently as the coronavirus outbreak has disrupted economic outlook globally.",0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,37
2020-03-12,"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",0.0030864197530864196,0.0030864197530864196,0.012345679012345678,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,36
2020-03-12,Stocks That Hit 52-Week Lows On Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2020-03-11,"Shares of several companies in the technology, software and semiconductor space are trading lower as equities sell off amid coronavirus fears. The virus spread has disrupted economic activity across sectors and caused global macro uncertainty.",0.0,0.0,0.013157894736842105,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,38
2020-03-10,Shares of several technology companies are trading higher as markets look to rebound from Monday's selloff. The technology sector has been highly impacted by the coronavirus due to its China exposure and sensitivity to economic conditions.,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2020-03-10,The Main Challenges Faced By The Upcoming EV Era,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-03-09,"Shares of several companies in the technology, software and semiconductor space are trading lower as equities crash amid coronavirus fears. The virus spread has disrupted economic activity across sectors and caused global macro uncertainty.",0.0,0.0033783783783783786,0.010135135135135136,0.0033783783783783786,0.006756756756756757,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,37
2020-03-09,Shares of several media and communication companies are trading lower as US equities crash amid coronavirus fears and OPEC failing to reach a production agreement.,0.002403846153846154,0.004807692307692308,0.007211538461538462,0.004807692307692308,0.007211538461538462,0.004807692307692308,0.004807692307692308,0.0,0.0,0.002403846153846154,0.0,26
2020-03-09,Tech Companies Lend A Hand To Help Organizations During Coronavirus Outbreak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2020-03-06,Shares of several technology companies are trading lower. Movement appears market related as markets continue to dip amid the global coronavirus outbreak.,0.0,0.0,0.005952380952380952,0.011904761904761904,0.005952380952380952,0.011904761904761904,0.005952380952380952,0.0,0.0,0.0,0.0,24
2020-03-06,21 Technology Stocks Moving In Friday's Pre-Market Session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-03-06,Stocks That Hit 52-Week Lows On Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2020-03-05,"Shares of several technology, semiconductor, and software companies are trading lower as global markets continue to experience volatility amid the coronavirus spread.",0.0036363636363636364,0.0036363636363636364,0.007272727272727273,0.007272727272727273,0.0036363636363636364,0.0036363636363636364,0.007272727272727273,0.0,0.0,0.0036363636363636364,0.0,25
2020-03-03,10 Technology Stocks Moving In Tuesday's Pre-Market Session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-03-03,Big Tech Might Be Leading Us To A New Economic Downturn – Here's Why,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2020-02-28,Stocks That Hit 52-Week Lows On Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2020-02-28,"Shares of companies in the technology, semiconductor, and software sector are trading lower as fears of a possible pandemic escalate, with cases of the new coronavirus surging outside China.",0.003787878787878788,0.003787878787878788,0.011363636363636364,0.003787878787878788,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,33
2020-02-27,"Shares of companies in the software, technology and semiconductor spaces are trading lower as continued coronavirus fears cause weakness across sectors.",0.0,0.0,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,23
2020-02-27,Stocks That Hit 52-Week Lows On Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2020-02-26,"March Outlook: Political Season Starts To Sizzle, But Coronavirus Still Hogs Headlines",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-02-25,"Shares of several communication companies are trading lower as markets fall amid the continued spread of the coronavirus, which has raised concerns of a global economic slowdown, impacting stocks across sectors.",0.0,0.0,0.014705882352941176,0.0,0.00980392156862745,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,34
2020-02-24,Shares of several communication and media companies are trading lower amid continued spread of coronavirus including notable upticks in Iran and Italy. NOTE: The virus has raised fear of a global economic slowdown.,0.0025252525252525255,0.0025252525252525255,0.007575757575757575,0.005050505050505051,0.0025252525252525255,0.005050505050505051,0.0,0.0025252525252525255,0.0,0.0,0.0,36
2020-02-20,Phunware Shares Halted On Circuit Breaker; Shares Spiked After Co. Announced Partnering With Cisco Systems To Demonstrate Integrated Mobile Corporate Campus Solution at South By Southwest 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2020-02-20,UPDATE: Phunware To Debut An Integrated Mobile Corporate Campus Solution Called On My Way In Collaboration With Cisco Systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-02-18,Cisco Stock Slightly Drops As Earnings Barely Edge Over Estimates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2020-02-13,Cisco Systems  CSCO  Q2 Earnings And Revenues Beat Estimates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-02-13,Cisco Offers Gloomy Outlook on Revenue  Earnings Beat in Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2020-02-13,"Morgan Stanley Maintains Equal-Weight $50 Target On Cisco As Firm Notes 'Despite improvements in the macro backdrop, some uncertainty among customers persists, keeping us on the sidelines for now, particularly at current ~15x P/E valuation'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2020-02-13,"UPDATE: Baird Maintains Outperform on Cisco Systems, Raises Price Target to $55 As Firm Notes 'we do continue to see an opportunity for Cisco to use its broad portfolio to restart growth as well as potential tailwinds including WiFi 6 and 5G.'",0.0,0.0,0.0,0.0121580547112462,0.0,0.00303951367781155,0.0060790273556231,0.0,0.0,0.0,0.0,47
2020-02-13,Cisco gives tepid current quarter forecast  sees weak client spending,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,10
2020-02-13,Stocks making the biggest moves after hours  Cisco  Applied Materials  MGM Resorts and more,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-02-13,Dow Jones News  Cisco Reports Today  Disney Boosts Ticket Prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2020-02-13,"Raymond James Maintains Outperform on Cisco Systems, Lowers Price Target to $54",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-02-13,7 Technology Stocks Moving In Thursday's Pre-Market Session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-02-13,Cisco Systems shares are trading lower after the company issued Q3 sales guidance to be down 1.5%-3.5% year-over-year.,0.0,0.0,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,22
2020-02-13,"Credit Suisse Maintains Neutral on Cisco Systems, Lowers Price Target to $45",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-02-13,Should You Buy The Dip In Cisco?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
